,Dates,Text
153,2021-10-26 10:35:27+00:00,"RT @EconomicTimes: Vodafone Idea, Airtel and Reliance Jio will see around a 1-1.5% rise in quarterly operating income along with improved c…"
154,2021-10-26 10:35:00+00:00,"Vodafone Idea, Airtel and Reliance Jio will see around a 1-1.5% rise in quarterly operating income along with impro… https://t.co/0pvr4edwET"
155,2021-10-26 10:30:33+00:00,"#REL #RELIANCE BLAAASTEDDD

BOUGHT AT 2623.4
NEW HIGH MADE 2668+
LOT SIZE 250

#HADC #INDICATOR

#nifty #nifty50… https://t.co/8FEALYNuyU"
156,2021-10-26 10:27:42+00:00,"Why Reliance shares failed to​ perform despite 43% jump in Q2 profit

https://t.co/eVPQ5KsM4X
 via ET Markets App(D… https://t.co/MQ53U8WkX0"
157,2021-10-26 10:06:44+00:00,RT @marketing_motiv: Indian economy likely to register 9.5% growth this fiscal: UBS Securities #india #AatmanirbharBharat #Reliance #StockM…
158,2021-10-26 09:26:30+00:00,RT @OptoCMC: Twitter is pursuing new streams to reduce its reliance on advertising revenues. @Twitter #advertising #revenue #earnings #stoc…
159,2021-10-26 09:02:45+00:00,"RT @krishstocks: Stocks which I bought today till now for long investment

#Reliance
#KOTAKBANK 
#Wipro
#Coalgate
#LT

And.

Midcap ETF's…"
160,2021-10-26 08:57:43+00:00,Twitter is pursuing new streams to reduce its reliance on advertising revenues. @Twitter #advertising #revenue… https://t.co/v6vVJ2p9Ti
161,2021-10-26 08:57:00+00:00,"#REL #RELIANCE BLAAASTEDDD

BOUGHT AT 2623.4
HIGH MADE SO FAR 2666+
LOT SIZE 250

#HADC #INDICATOR

#nifty #nifty50… https://t.co/AD62Q1iWBh"
162,2021-10-26 08:50:44+00:00,"RT @krishstocks: Stocks which I bought today till now for long investment

#Reliance
#KOTAKBANK 
#Wipro
#Coalgate
#LT

And.

Midcap ETF's…"
163,2021-10-26 08:36:41+00:00,"#OptionsTrading  #TRADE #trader #stocks  #StockMarket #India #Nifty #banknifty #Tuesdaythoughts 

#Reliance timing… https://t.co/SXkECP4EZx"
164,2021-10-26 08:35:54+00:00,"#OptionsTrading  #TRADE #trader #stocks  #StockMarket #India #Nifty #banknifty #Tuesdaythoughts 

just sold #Reliance  2600CE with SL of 75"
165,2021-10-26 08:35:09+00:00,"RT @krishstocks: Stocks which I bought today till now for long investment

#Reliance
#KOTAKBANK 
#Wipro
#Coalgate
#LT

And.

Midcap ETF's…"
166,2021-10-26 08:33:11+00:00,"#Reliance 2800 Ce
Book Profits Around 42 Levels😊

#Nifty #Nifty50 #NiftyFuture #BankNifty #NiftyBank #Stocks… https://t.co/N5T8brDWCW"
167,2021-10-26 08:11:48+00:00,"#Reliance 2800 Ce
37.5 High Till Now
😊😊😊

#Nifty #Nifty50 #NiftyFuture #BankNifty #NiftyBank #Stocks #stockstowatch… https://t.co/2vH5dz7Qpn"
168,2021-10-26 08:04:09+00:00,"RT @SM30934124: Nifty , Bank nifty, Reliance ind ,Tatapower ,Infoedge , ICICI , KOTAK, AXIS BANK
METROPOLIS, POLYCAB, LALPATH ,
IRCTC, DIXO…"
169,2021-10-26 08:02:36+00:00,"RT @SM30934124: Nifty , Bank nifty, Reliance ind ,Tatapower ,Infoedge , ICICI , KOTAK, AXIS BANK
METROPOLIS, POLYCAB, LALPATH ,
IRCTC, DIXO…"
170,2021-10-26 08:01:43+00:00,"Nifty , Bank nifty, Reliance ind ,Tatapower ,Infoedge , ICICI , KOTAK, AXIS BANK
METROPOLIS, POLYCAB, LALPATH ,
IRC… https://t.co/XR5XrBrTDd"
171,2021-10-26 07:52:01+00:00,"RT @krishstocks: Stocks which I bought today till now for long investment

#Reliance
#KOTAKBANK 
#Wipro
#Coalgate
#LT

And.

Midcap ETF's…"
172,2021-10-26 07:19:17+00:00,"RT @krishstocks: Stocks which I bought today till now for long investment

#Reliance
#KOTAKBANK 
#Wipro
#Coalgate
#LT

And.

Midcap ETF's…"
173,2021-10-26 07:08:03+00:00,"RT @krishstocks: Stocks which I bought today till now for long investment

#Reliance
#KOTAKBANK 
#Wipro
#Coalgate
#LT

And.

Midcap ETF's…"
174,2021-10-26 07:00:49+00:00,"#Reliance 2800 Ce (November Expiry)
Cmp 31
Target 55/65
Stoploss 14

Invest Or Trade As Per Your Comfort And Do Not… https://t.co/qdP1ua0bCa"
175,2021-10-26 06:57:06+00:00,"Stocks which I bought today till now for long investment

#Reliance
#KOTAKBANK 
#Wipro
#Coalgate
#LT

And.

Midcap ETF's

#ICICIMCAP
#MOM100"
176,2021-10-26 06:24:38+00:00,"Reliance, Bharti Airtel among top large cap stock picks for Diwali 2021; shares may rally up to 20% 
#Reliance… https://t.co/NBrquaRd0h"
177,2021-10-26 06:04:19+00:00,Indian economy likely to register 9.5% growth this fiscal: UBS Securities #india #AatmanirbharBharat #Reliance… https://t.co/jyhxtCgA5j
178,2021-10-26 05:05:55+00:00,"RT @Finnewsnetwork: Stocks of the Hour: Oil Search, Reliance Worldwide &amp; Crown Resorts
https://t.co/4Ba7rRQywm https://t.co/yD6HXBK6x4"
179,2021-10-26 04:40:02+00:00,"Stocks of the Hour: Oil Search, Reliance Worldwide &amp; Crown Resorts
https://t.co/4Ba7rRQywm https://t.co/yD6HXBK6x4"
180,2021-10-26 04:33:15+00:00,"From fnncomau "" Stocks of the Hour: Oil Search, Reliance Worldwide &amp; Crown Resorts "" published 26/10/2021 $OSH $RWC… https://t.co/SMaiVtLTdc"
181,2021-10-26 04:28:19+00:00,"Buy: #RELIANCE  Price: 2601.8  Signal Date: 2021-10-25

System generated signal, trade at your own risk
#stocktips… https://t.co/1leTW2oyF0"
182,2021-10-26 04:08:01+00:00,Next when u practice/ scan for stocks just apply the study u see on my chart n u become an independent trader - no… https://t.co/gEBDoRUpiY
183,2021-10-26 03:49:03+00:00,"Trade Spotlight | What should you do with PVR, ICICI Bank, KEC International stocks? Here's what Vikas Jain of Reli… https://t.co/ShhWJoCWGC"
184,2021-10-26 03:41:04+00:00,"#NIFTY50 OPENING FLAT WITH MINOR 30 POINTS GAP UP, MAY DEMAIN IN CONSOLIDATION.

STOCKS TO TRADE:
#TECHM… https://t.co/T7ZkC34SF2"
185,2021-10-26 03:16:54+00:00,"Longterm Stocks for SIP which will give you Best Returns  
#Stock #SIP
Reliance
Hindustan Unilever
Infosys
SBI 
Tat… https://t.co/F4y15ee67y"
186,2021-10-26 03:10:50+00:00,Early morning eastern markets oil companies had a mixed opening with most staying flat. Further oil prices are back… https://t.co/dbsUzTK7fH
187,2021-10-26 02:45:39+00:00,"RT @moneycontrolcom: #TradeSpotlight ⚡️ Here's what Vikas Jain of Reliance Securities, recommends investors should do with PVR, ICICI Bank,…"
188,2021-10-26 02:41:28+00:00,"#TradeSpotlight ⚡️ Here's what Vikas Jain of Reliance Securities, recommends investors should do with PVR, ICICI Ba… https://t.co/5FTK19Qiic"
189,2021-10-26 02:40:56+00:00,RT @sorbhg4: Stk mkt's favorite offline retailer trades @ 43x FY30 PE. Assuming it grows at 2X India's nominal GDP. Need to add stores to g…
190,2021-10-26 02:34:21+00:00,"@davinsodhi Believe when this is all over &amp; done, most stocks which have a P/E of &gt;60 (including Asian Paints) will… https://t.co/5jVrVExRdg"
191,2021-10-26 02:19:28+00:00,Stk mkt's favorite offline retailer trades @ 43x FY30 PE. Assuming it grows at 2X India's nominal GDP. Need to add… https://t.co/UwAJ0yLYYJ
192,2021-10-26 02:13:01+00:00,RT @iffco_anup: @vetris_stocks @NeilBahal Reliance Jio is developing Super Apps platforms just like WeChat and Alipay in China. Also Paytm.
193,2021-10-25 23:49:45+00:00,Reliance Worldwide $RWC targeting EZ-FLO acquisition. #markets #investors #traders #asx #stockmarkets #stocks
194,2021-10-25 23:26:57+00:00,"Stocks To Watch: Reliance Industries, ICICI Bank, Hindustan Zinc, Apollo Tyres https://t.co/uOvLzVtLHl"
195,2021-10-25 23:20:45+00:00,"Should you buy, sell or hold Reliance Industries shares after Q2 earnings? - CNBCTV18 https://t.co/KUlACzhyxp"
196,2021-10-25 22:28:49+00:00,"RT @finastrocycles: Possible huge expiry moves #Nifty #Niftybank constituents, #GANN  Cycles, #ICICI #Reliance #KOTAKBANK #bajajtrio #TCS #…"
197,2021-10-25 17:56:32+00:00,@vetris_stocks @NeilBahal Reliance Jio is developing Super Apps platforms just like WeChat and Alipay in China. Also Paytm.
198,2021-10-25 15:58:04+00:00,@Vivek_Investor Sir as per my experience when individual want to invest in direct equity and don't have any knowled… https://t.co/Wt0LrBdByd
199,2021-10-25 14:47:28+00:00,"RT @finastrocycles: Possible huge expiry moves #Nifty #Niftybank constituents, #GANN  Cycles, #ICICI #Reliance #KOTAKBANK #bajajtrio #TCS #…"
200,2021-10-25 14:43:02+00:00,"RT @finastrocycles: Possible huge expiry moves #Nifty #Niftybank constituents, #GANN  Cycles, #ICICI #Reliance #KOTAKBANK #bajajtrio #TCS #…"
201,2021-10-25 14:42:45+00:00,"Possible huge expiry moves #Nifty #Niftybank constituents, #GANN  Cycles, #ICICI #Reliance #KOTAKBANK #bajajtrio… https://t.co/x2kQiaJ2lB"
202,2021-10-25 14:19:49+00:00,"RT @zerodhaonline: Corporate actions &amp; announcements can affect the prices of the stocks you hold or track. In case you didn't know, you ca…"
203,2021-10-25 13:07:10+00:00,"ICICI Bank, Reliance Industries, IRCTC and more: Stocks that moved the most on Oct 25 - CNBCTV18"
204,2021-10-25 12:07:32+00:00,"RT @ProfitKing7: 🔥🔥9 Evergreen stocks for SIP🔥🔥

💹Asian Paints
💹Jubilant Food
💹Hindustan Unilever
💹Dabur
💹LT
💹Reliance
💹TCS
💹HDFC Bank
💹Div…"
205,2021-10-25 11:33:52+00:00,"RT @PlanifyIndia: Reliance Retail eclipses parent RIL’s market value amid grey market frenzy
https://t.co/FNFcBUcYdg

Min. lot - 20, Price…"
206,2021-10-25 11:30:02+00:00,"Reliance Retail eclipses parent RIL’s market value amid grey market frenzy
https://t.co/FNFcBUcYdg

Min. lot - 20,… https://t.co/eqUqOOHn5A"
207,2021-10-25 11:08:27+00:00,Why Reliance shares failed to​ perform despite 43  jump in Q2 profit https://t.co/UGDxviPsKm via @economictimes
208,2021-10-25 10:51:48+00:00,"#stockmarket | Here are stocks that moved the most today

https://t.co/V8ZXKA6pQb"
209,2021-10-25 10:43:48+00:00,"RT @SamUnsted: The increasing reliance of UK dividends on energy and mining stocks, from @mikamsika https://t.co/ampcccCaCa @markets"
210,2021-10-25 10:37:32+00:00,"RT @IndianExpress: #Sensex rises 145 points, #Nifty ends at 18,125; ICICI Bank and Axis Bank top gainers

https://t.co/inn6exO8hP #ExpressB…"
211,2021-10-25 10:27:44+00:00,"RT @IndianExpress: #Sensex rises 145 points, #Nifty ends at 18,125; ICICI Bank and Axis Bank top gainers

https://t.co/inn6exO8hP #ExpressB…"
212,2021-10-25 10:24:38+00:00,"#Sensex rises 145 points, #Nifty ends at 18,125; ICICI Bank and Axis Bank top gainers

https://t.co/inn6exO8hP #ExpressBiz"
213,2021-10-25 10:11:54+00:00,"The increasing reliance of UK dividends on energy and mining stocks, from @mikamsika https://t.co/ampcccCaCa @markets"
214,2021-10-25 09:12:30+00:00,@_MukeshAmbani I had invested in Reliance Industries Stocks. And were using your services most appropriately. But j… https://t.co/wWtSpqLCx7
215,2021-10-25 08:51:45+00:00,#Nifty #StockMarket #Stocks #Reliance Yes Yes Yes https://t.co/xFRER1Iis0
216,2021-10-25 08:51:03+00:00,Scrap Dealer Delhi https://t.co/DPwL3DyZzV Why Reliance shares failed to​ perform despite a 43% jump in Q2 profit?… https://t.co/C5EvpHNex0
217,2021-10-25 08:42:32+00:00,Triangle formation on 15tmf #Nifty #Stocks #StockMarket #Reliance https://t.co/ADFsAa0IZd
218,2021-10-25 08:42:11+00:00,Why Reliance shares failed to perform despite a 43% jump in Q2 profit? Morgan Stanley's target on RIL stock stood a… https://t.co/ssHbiYt9RL
219,2021-10-25 08:26:32+00:00,"HUL, Nestle India, Reliance Industries, HCL Tech, Nestle, PSBs, Adani group stocks in focus https://t.co/1JkaszPVUd"
220,2021-10-25 08:10:47+00:00,"RT @CNBCTV18News: #MarketUpdate | #Sensex rises over 300 points, #Nifty50 back above 18,150; #ICICIBank jumps 13%, #PVR 6%; #IRCTC down 10.…"
221,2021-10-25 07:44:35+00:00,"Reliance, ICICI Bank, HDFC Life, Indian Oil, Zee Entertainment, Tech Mahindra stocks in focus https://t.co/BcZdCycwvQ"
222,2021-10-25 07:43:14+00:00,"#MarketUpdate | #Sensex rises over 300 points, #Nifty50 back above 18,150; #ICICIBank jumps 13%, #PVR 6%; #IRCTC do… https://t.co/NSsJIF5XUs"
223,2021-10-25 07:35:06+00:00,RT @Jaat20Naman: @catsaysnyaa @YakuzaHawk @birdyloving @Aihua59786364 @NoCCPGenocide @India_First03 @MissyCooper13 @iRameshwarArya @TibetPe…
224,2021-10-25 07:32:06+00:00,@catsaysnyaa @YakuzaHawk @birdyloving @Aihua59786364 @NoCCPGenocide @India_First03 @MissyCooper13 @iRameshwarArya… https://t.co/VaTl3melgb
225,2021-10-25 07:17:26+00:00,"#Reliance may drive #Nifty up today! Waiting for confirmation. Watching reliance for Intra-day!

#Reliance #Nifty50 #Stocks #StockMarket"
226,2021-10-25 07:13:39+00:00,"Top stocks in focus: Reliance Industries, ICICI Bank, ABB Power Products, Tata Consumer Products, Tata Elxsi -… https://t.co/4vdJ4eFzTt"
227,2021-10-25 07:11:30+00:00,"Reliance, ICICI Bank, HDFC Life, Indian Oil, Zee Entertainment, Tech Mahindra stocks in focus - The Financial Expre… https://t.co/ZZaez00hTZ"
228,2021-10-25 07:11:10+00:00,"Add Reliance Industries, target price Rs 2855:  HDFC Securities  #ETMarkets #DailyRecos #StockPicks #DailyPicks https://t.co/euiA0hmgwe"
229,2021-10-25 07:06:20+00:00,"Reliance, ICICI Bank, HDFC Life, Indian Oil Corp Limited, Zee Entertainment, Tech Mahindra stocks in focus.

Read M… https://t.co/zhPnflE005"
230,2021-10-25 07:02:10+00:00,"Broking firm, Motilal Oswal has a buy call on the stock of ICICI Bank, HDFC Life and Reliance Industries.… https://t.co/I0XYhZ9Phj"
231,2021-10-25 06:59:43+00:00,"#Reliance 0%
#ICICIBank  13%
#AxisBank 5%
#KOTAKBANK 0% 
#ICRA -1%
#coforge -8%
#jagran 0%
#SBICard 1%
#brigade 1%… https://t.co/JfUPziJb10"
232,2021-10-25 06:53:25+00:00,"@IndianExpress If Q2 profit is what traders have to look to lift the share price, then why not JSW steel. as per ma… https://t.co/kUCPF1GKD1"
233,2021-10-25 06:17:36+00:00,"RT @SM30934124: Nifty , Bank nifty, Reliance ind ,Tatapower ,Infoedge , ICICI , KOTAK, AXIS BANK
METROPOLIS, POLYCAB, LALPATH ,
IRCTC, DIXO…"
234,2021-10-25 06:17:22+00:00,"RT @SM30934124: Nifty , Bank nifty, Reliance ind ,Tatapower ,Infoedge , ICICI , KOTAK, AXIS BANK
METROPOLIS, POLYCAB, LALPATH ,
IRCTC, DIXO…"
235,2021-10-25 06:16:51+00:00,"Nifty , Bank nifty, Reliance ind ,Tatapower ,Infoedge , ICICI , KOTAK, AXIS BANK
METROPOLIS, POLYCAB, LALPATH ,
IRC… https://t.co/EFKbtrpcmf"
236,2021-10-25 06:08:06+00:00,"RT @myfirststock99: #Stocks for next week 🙏

1) Pvt Banks 
#Axis #icici #RBL #FederalBank
2) #Tanla
3) #SBICards
4) #industower
5) #airtel…"
237,2021-10-25 06:02:29+00:00,"Consistency should be the key
Telegram channel
👉  https://t.co/6xYh0YZZ1A👈
#stockstowatch
#AXIS
#ALGO
#BTC
#trading… https://t.co/GFo5RiqCJ6"
238,2021-10-25 05:48:40+00:00,"#MarketUpdate | #Sensex, #Nifty50 edge higher amid volatile trade; #ICICIBank surges 10%. Catch LIVE #StockMarket u… https://t.co/UvxkM2N2pH"
239,2021-10-25 05:42:11+00:00,"Stocks to watch now: Reliance Industries, ICICI Bank, Tech Mahindra https://t.co/HXwTZOdpvZ"
240,2021-10-25 05:38:16+00:00,"Add Reliance Industries, target price Rs 2855:  HDFC Securities Reliance Industries Ltd., incorporated in the year… https://t.co/pW3OtnGD5D"
241,2021-10-25 04:51:12+00:00,"ADD RELIANCE INDUSTRIES, TARGET PRICE RS 2855:  HDFC SECURITIES

https://t.co/LsNcWY8vhq"
242,2021-10-25 04:49:04+00:00,"RT @CNBCTV18News: #MarketUpdate | #Sensex falls over 250 points, #Nifty50 slips below 18,000; #AsianPaints, #BajajAuto drop 3%. Catch minut…"
243,2021-10-25 04:31:57+00:00,#MaukaMauka to buy quality stocks as Nifty seems to be reacting to #IndiaVsPak result more than @reliancegroup… https://t.co/YqxlwQHn4F
244,2021-10-25 04:29:29+00:00,"📊 Stocks in News 📊

Reliance Industries: The company reported sharply higher consolidated profit at Rs 15,479 crore… https://t.co/kJu6CcEIPb"
245,2021-10-25 04:27:06+00:00,"#MarketUpdate | #Sensex falls over 250 points, #Nifty50 slips below 18,000; #AsianPaints, #BajajAuto drop 3%. Catch… https://t.co/wXAr7gGxe9"
246,2021-10-25 04:26:26+00:00,"Stocks To Watch: Reliance Industries, ICICI Bank, Hindustan Zinc, Apollo Tyres https://t.co/HSyIjWOtR1 via @ndtv"
247,2021-10-25 04:22:54+00:00,"#Sensex and #Nifty open in the green, turn negative minutes later

https://t.co/inn6exO8hP #ExpressBiz"
248,2021-10-25 04:18:00+00:00,"Looking to invest? Check out the top stocks for today 

#stockstowatch #StocksInFocus #StockMarket @OutlookBusiness… https://t.co/PYyaNfWQeY"
249,2021-10-25 04:09:59+00:00,RT @TQEquities: #ICICIBank Shares zoom by 7.98% while #Reliance gives away its gains to fall by 1.6% as markets comes under pressure due to…
250,2021-10-25 04:09:04+00:00,MOSL: Morning India (25/October/21): 1. ICICI Bank (Strong show continues); 2. Reliance Industries; 3. HDFC Life In… https://t.co/eeofV7NJgG
251,2021-10-25 04:04:25+00:00,"Stocks to Watch: RIL, HDFC AMC, ICRA, SRF, Tech Mahindra, Ceat, ICICI Bank The markets are likely to react to Relia… https://t.co/WmvmLiOwzG"
252,2021-10-25 03:59:21+00:00,RT @TQEquities: #ICICIBank Shares zoom by 7.98% while #Reliance gives away its gains to fall by 1.6% as markets comes under pressure due to…
253,2021-10-25 03:58:26+00:00,#ICICIBank Shares zoom by 7.98% while #Reliance gives away its gains to fall by 1.6% as markets comes under pressur… https://t.co/RfBBgDCvFa
254,2021-10-25 03:56:34+00:00,"Stocks To Watch: RIL, ICICI Bank, Hindustan Zinc, Apollo Tyres Read more here: https://t.co/Z0GAVI3nHM"
255,2021-10-25 03:54:04+00:00,Most of the hot(multibagger) stocks discussed nowadays on twitter will give negative return after 10 years.… https://t.co/zrkYOQgMDD
256,2021-10-25 03:52:29+00:00,"RT @business_today: Stocks in news: Reliance Industries, ICICI Bank, Tech Mahindra, MCX and more
https://t.co/vxLB3WwOuw"
257,2021-10-25 03:48:23+00:00,"Best day to understand

 #Index_management

ICICIBANK (Up)
RELIANCE(up)

Adjusted with other #NiFTY 50 stocks
#BANKNIFTY"
258,2021-10-25 03:44:36+00:00,"Stocks in news: Reliance Industries, ICICI Bank, Tech Mahindra, MCX and more
https://t.co/vxLB3WwOuw"
259,2021-10-25 03:42:09+00:00,"114 POINTS SOLID GAP UP OPENING AT #NIFTY50 

STOCKS TO TRADE:

#ICICIBANK (RESULT)
#RELIANCE 
#IRCTC 
#IRB 
#PARAS #frontpage_app"
260,2021-10-25 03:39:51+00:00,"Muted preopening for energy stocks, Reliance up 2% 

ONGC and Oil India good buy from here"
261,2021-10-25 03:35:05+00:00,"Stocks To Watch: Reliance Industries, ICICI Bank, Hindustan Zinc, Apollo Tyres https://t.co/Ezxx3g6s7V"
262,2021-10-25 03:32:30+00:00,"RT @ZeeBusiness: #StocksInFocus on October 25: #RelianceIndustries, #TataConsumerProducts, #AsianPaints, #SteelStocks to #NBFCs; here are e…"
263,2021-10-25 03:30:22+00:00,RT @9884474050: SGX Nifty indicating higher opening for Indian Markets. Over the weekend Reliance Industries and ICICI Bank posted good q2…
264,2021-10-25 03:30:00+00:00,"#RelianceIndustries, #ICICIBank, #TataElxsi and other top stocks to watch out for on October 25

https://t.co/Rz1GnFlh4I

By @jainrounak"
265,2021-10-25 03:29:46+00:00,"Stocks To Watch: Reliance Industries, ICICI Bank, Hindustan Zinc, Apollo Tyres https://t.co/2KKkr058YN"
266,2021-10-25 03:28:55+00:00,"Reliance, ICICI Bank, HDFC Life, Indian Oil, Zee Entertainment, Tech Mahindra stocks in focus https://t.co/4dZ2ys4xoP"
267,2021-10-25 03:25:54+00:00,"#Reliance 
#ICICIBank 
#AxisBank 
#KOTAKBANK 
#ICRA 
#coforge 
#jagran 
#SBICard 
#brigade 
#irbinfra 
#IFBind… https://t.co/CkLqiVONMj"
268,2021-10-25 03:22:47+00:00,"Subdued Q2 show makes tariff hike difficult for Reliance Jio

https://t.co/P0KB7GnUBK

 Download Economic Times App… https://t.co/MviejcVe9r"
269,2021-10-25 03:22:10+00:00,"Reliance, ICICI Bank, HDFC Life, Indian Oil, Zee Entertainment, Tech Mahindra stocks in focus… https://t.co/JdFPQ5xwhH"
270,2021-10-25 03:20:43+00:00,"Reliance, ICICI Bank, HDFC Life, Indian Oil, Zee Entertainment, Tech Mahindra stocks in focus 

https://t.co/eHqTaXdbw5"
271,2021-10-25 03:20:04+00:00,"RT @livemint: #StocksToWatch | Here are top 10 stocks that could move the most today

#Stocks #StockMarket #Investing #Investment #HTMint #…"
272,2021-10-25 03:19:42+00:00,"#StocksToWatch | Here are top 10 stocks that could move the most today

#Stocks #StockMarket #Investing #Investment… https://t.co/CkLzuEmVGi"
273,2021-10-25 03:19:08+00:00,"Stocks To Watch: Reliance Industries, ICICI Bank, Hindustan Zinc, Apollo Tyres -India News Cart https://t.co/9l3PvwXiGW"
274,2021-10-25 03:18:23+00:00,"*Opening Bell:* 

*Markets trading at oversold zone*

Asian Markets trading on a flat note

DJIA Futures: +3 points… https://t.co/8K6sQmbPWc"
275,2021-10-25 03:17:00+00:00,"RT @ZeeBusiness: #StocksInFocus on October 25: #RelianceIndustries, #TataConsumerProducts, #AsianPaints, #SteelStocks to #NBFCs; here are e…"
276,2021-10-25 03:16:27+00:00,SGX Nifty indicating higher opening for Indian Markets. Over the weekend Reliance Industries and ICICI Bank posted… https://t.co/1F5cucf5sp
277,2021-10-25 03:13:52+00:00,"#StocksInFocus on October 25: #RelianceIndustries, #TataConsumerProducts, #AsianPaints, #SteelStocks to #NBFCs; her… https://t.co/qp2MFLej3a"
278,2021-10-25 03:05:44+00:00,"#brokeragecalls | Reliance Industries, ICICI Bank and Federal Bank

https://t.co/gF3zPdx16J"
279,2021-10-25 03:04:12+00:00,@A_Saffronista I’ve been through it. But it’s ok to feel that way. Things change once you start making money. Keep… https://t.co/1DD3b1imso
280,2021-10-25 03:02:13+00:00,"Reliance, ICICI Bank, HDFC Life, Indian Oil, Zee Entertainment, Tech Mahindra stocks in focus https://t.co/sNe1k4O5rD via @FinancialXpress"
281,2021-10-25 03:02:05+00:00,"Subdued Q2 show makes tariff hike difficult for Reliance Jio US brokerage Jefferies, which snipped the telco's valu… https://t.co/DSrV2migxu"
282,2021-10-25 03:01:59+00:00,"RT @FinancialXpress: Reliance, ICICI Bank, HDFC Life, Indian Oil, Zee Entertainment, Tech Mahindra stocks in focus 
#Reliance #RIL #ICICIBa…"
283,2021-10-25 03:01:36+00:00,"Reliance, ICICI Bank, HDFC Life, Indian Oil, Zee Entertainment, Tech Mahindra stocks in focus 
#Reliance #RIL… https://t.co/ovd60hXrak"
284,2021-10-25 02:58:47+00:00,"Stocks to Watch: Reliance Industries, ICICI Bank, NBFCs, BPCL https://t.co/VgwIERyyjT"
285,2021-10-25 02:58:30+00:00,"RT @CNBCTV18News: #StocksToWatch | A daily look at the stocks that will be in focus today 

#StockMarket #cnbctv18market

Read here: https:…"
286,2021-10-25 02:57:00+00:00,"25th Oct 2021 Hot Stocks and Stocks To Watch 

#Reliance and #icicibank technical levels

https://t.co/BngcPwswqS https://t.co/i9Tta7ybvE"
287,2021-10-25 02:56:36+00:00,"#StocksToWatch | A daily look at the stocks that will be in focus today 

#StockMarket #cnbctv18market

Read here:… https://t.co/ggEQapBGVg"
288,2021-10-25 02:36:31+00:00,"RT @RONNY_XXVI_IX: Stocks on my watchlist today:
ASIANPAINTS
RELIANCE
HINDALCO
SRTRANSFIN
ICICIBANK

#Stocks #StockToWatch #trading #intrad…"
289,2021-10-25 02:28:32+00:00,"Stocks in News:

Reliance Industries reported sharply higher consolidated profit at Rs 15,479 crore in Q2FY22 again… https://t.co/qN8gect38M"
290,2021-10-25 02:21:54+00:00,"Top stocks in focus: Reliance Industries, ICICI Bank, ABB Power Products, Tata Consumer Products, Tata Elxsi… https://t.co/x9nWrA5t6H"
291,2021-10-25 02:13:25+00:00,"#SGXNifty : 18158.00 (up by 13.45 points as compared to Nifty future's close price 18144.55 at NSEIndia)
Crude in m… https://t.co/ozL62xNuqB"
292,2021-10-25 02:12:18+00:00,Stocks in News 25th October -  Reliance Industries &amp; Tata Motors! https://t.co/c1M9ThMT0D via @YouTube
293,2021-10-25 02:05:56+00:00,"#StockMarket | Here are today's top #stockstowatch 

https://t.co/qf0urd44TQ"
294,2021-10-25 01:14:21+00:00,"Stocks on my watchlist today:
ASIANPAINTS
RELIANCE
HINDALCO
SRTRANSFIN
ICICIBANK

#Stocks #StockToWatch #trading #intradaytrading"
295,2021-10-25 01:04:52+00:00,RIL shares may rise 4% on strong Q2 numbers Shares of Reliance Industries are likely to gain 3-4% after the oil-to-… https://t.co/hDBcP4KKZR
296,2021-10-25 00:53:18+00:00,"RT @myfirststock99: #Stocks for next week 🙏

1) Pvt Banks 
#Axis #icici #RBL #FederalBank
2) #Tanla
3) #SBICards
4) #industower
5) #airtel…"
297,2021-10-24 20:06:35+00:00,"RT @myfirststock99: #Stocks for next week 🙏

1) Pvt Banks 
#Axis #icici #RBL #FederalBank
2) #Tanla
3) #SBICards
4) #industower
5) #airtel…"
298,2021-10-24 19:57:46+00:00,"Will Reliance’s good numbers change stock market’s mood?

Result theme stocks for this week:

SRF Limited - 25th
Am… https://t.co/F2zvgD167t"
299,2021-10-24 19:53:13+00:00,"RT @Dhirajchoudhry9: It's always your fault
...not market's.🪂
Once you understand this your trading changes forever.🪂
#StockMarket #stocks…"
300,2021-10-24 19:51:07+00:00,"I Lost a Good Part of my Capital in 3 Stocks..
1. Kwality Dairy
2. Lok Housing
3. Reliance Infra

Bought Ruchi Soya… https://t.co/AX4aDnZjEG"
301,2021-10-24 18:32:24+00:00,"RT @myfirststock99: #Stocks for next week 🙏

1) Pvt Banks 
#Axis #icici #RBL #FederalBank
2) #Tanla
3) #SBICards
4) #industower
5) #airtel…"
302,2021-10-24 17:57:32+00:00,"RT @myfirststock99: #Stocks for next week 🙏

1) Pvt Banks 
#Axis #icici #RBL #FederalBank
2) #Tanla
3) #SBICards
4) #industower
5) #airtel…"
303,2021-10-24 17:24:56+00:00,"#Intraday #Stocks for #25oct 
#EOD #List 
#GAIL
#HINDUNILVR
#RELIANCE
#JSWSTEEL
#GRANULES
#EICHERMOT
#CHOLAFIN 

2n… https://t.co/sYTvNhfCXx"
304,2021-10-24 17:01:21+00:00,"Dear trader's 
Reliance, icici bank 
Results good so don't penic in nifty 

Both stocks have weight age in nifty!… https://t.co/FFgagJM7ed"
305,2021-10-24 16:38:32+00:00,@nanoDevTrainer That happens when other stocks perform better than Reliance..
306,2021-10-24 16:32:50+00:00,"RT @MACSCONSULTING: Nifty Monthly Expiry View

#NIFTY
Buy above 18180/18200
(wait for a 5 min candle confirmation)
TGT 18300/18400/18450+
S…"
